1,01E+18;en;02-07-18 1:14;Twitter for iPhone;140;0;55;WorldCup,CRODEN;Reuters Pictures;reuterspictures;Miyaki Lee;;547;969
1,01E+18;en;02-07-18 1:14;Twitter for Android;122;0;70;WorldCup;LFCVine;LFCVine;T Joy Stephen;India;57;50
1,01E+18;en;02-07-18 1:14;Twitter Web Client;88;0;1;WorldCup;Darren Mara;DazzMara;Marija Zivic;Canberra;2723;461
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;74;0;62;WorldCup;Melissa Reddy;MelissaReddy_;Cameron Cooney;Liverpool, England;79;203
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;225;WorldCup;SB Nation;SBNation;Dasuke;Kuantan, Pahang;24;133
1,01E+18;en;02-07-18 1:14;SlackSocial;192;0;0;WorldCup,bitcoin,btc,soccer,FIFA,USA,GER,BRA,ARG,SPA,WorldCup2018;;;CryptoNews;;10292;10998
1,01E+18;en;02-07-18 1:14;Twitter for Android;79;0;2162;WorldCup;The F2;TheF2;BambiTheFox;Canada;71;318
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;139;0;646;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;.;Portland, OR;2945;825
1,01E+18;en;02-07-18 1:14;Twitter for Android;66;0;9729;WorldCup;Troll Football;TrollFootball;ghaje;;125;93
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;80;0;5344;WorldCup;B/R Football;brfootball;FELIX;San Clemente, CA;745;486
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;949;;Africa Facts Zone;AfricaFactsZone;Jesus1stborn;Lasgidi || Kaduna;297;282
1,01E+18;en;02-07-18 1:14;Twitter for Android;95;0;790;ESP,WorldCup,RUS;Manchester United,David de Gea;ManUtd,D_DeGea;G;;9;10
1,01E+18;en;02-07-18 1:14;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;Ackash;Selangor , Malaysia . ;555;542
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;280;Croatia,WorldCup,CinderellaStories;Stana Katic;Stana_Katic;Thaciana Barros;Pernambuco, Brasil;228;108
1,01E+18;en;02-07-18 1:14;Twitter for Android;134;0;363;DEN,CRO,CRODEN,WorldCup;Chelsea FC;ChelseaFC;~ True Blue ~;;72;284
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;73;13;2;Lebron,WorldCup,trending;;;alexis;;1020;368
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;1274;WorldCup;Sam Matterface;sammatterface;Benz Kautsar;;354;561
1,01E+18;en;02-07-18 1:14;Twitter for Android;57;0;388;CRO,WorldCup;Stipe Miocic;stipemiocic;Bee Ada;mobile al/CROATIA;119;233
1,01E+18;en;02-07-18 1:14;TweetCaster for Android;144;0;1;;AHMED LULAT,Liverpool FC,John Achterberg;AhmedLulat,LFC,1JohnAchterberg;Khazir-Soze; Luton,BPYP Notorious.;1510;2857
1,01E+18;en;02-07-18 1:14;Twitter for Android;139;0;564;WorldCup;SPORF,England;Sporf,England;~ True Blue ~;;72;284
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;139;0;6889;;CCFCFan;CCFCFan1927;owenfn;Whitchurch;487;195
1,01E+18;en;02-07-18 1:14;Twitter for Android;86;0;852;WorldCup;8bit-Football.com;8bitfootball;chuck;mg;191;166
1,01E+18;en;02-07-18 1:14;Twitter for Android;64;0;4371;WorldCup;HRK800 Serial No. 191 919 199;MisterHeartz;Yeaw sriphanwong;;12;45
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;7;WorldCup,FRAARG,URUPOR,ESPRUS;DW Sports;dw_sports;Sarah Larasati;Bali | Jogja ;543;682
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;80;0;5344;WorldCup;B/R Football;brfootball;Oscar Molina;;444;292
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;139;0;646;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;Luis Mora;Arlington tx;177;582
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;49;0;7;DENCRO,WorldCup;Javed Afridi;JAfridi10;Fawad Khan;Canada;5196;596
1,01E+18;en;02-07-18 1:13;Twitter Web Client;86;0;852;WorldCup;8bit-Football.com;8bitfootball;Pedro Zandonadson;Caçapava / Taubaté;326;300
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;20;Esp,WorldCup,Rus;Guardian sport;guardian_sport;Runtuwene Raul V.J;INDONESIA;236;38
1,01E+18;en;02-07-18 1:13;Twitter Web Client;140;0;155;COL,SEN;FIFA Media;fifamedia;Lu15 Felipe Mediorreal;#COL;113;463
1,01E+18;en;02-07-18 1:13;Twitter for Android;140;0;25;worldcup;Aditya Rathod;aditya_reds;Justin Jose;Hyderabad;110;261
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;77;0;0;worldcup;;;Ahsan Salman;Lahore;588;2768
1,01E+18;en;02-07-18 1:13;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;ersonderson;;86;333
1,01E+18;en;02-07-18 1:13;Twitter for Android;102;0;484;mufc,WorldCup;Utd;SimplyUtd;Aldi;Neptune. ;870;1605
1,01E+18;en;02-07-18 1:13;Twitter for Android;139;0;4299;WorldCup;SPORF;Sporf;Kai Lauren;Gotham;134;301
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;122;0;70;WorldCup;LFCVine;LFCVine;Iswadi Ros;Singapore;785;863
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;74;WorldCup;BarDown;BarDown;Joshua Taylor;Orlando, FL;141;769
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;144;0;30;;manutd news;manunitedmedia;Gabo;;230;470
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;54;;The Nerve, The Audacity;ndoteverything;AnonymousID;United Kingdom;1082;620
1,01E+18;en;02-07-18 1:13;Twitter for Android;139;0;4299;WorldCup;SPORF;Sporf;Abigail Scott;Croatia, Rijeka;294;573
1,01E+18;en;02-07-18 1:13;Twitter for Android;140;0;254;WorldCup;OptaJohan;OptaJohan;SPACEGUARDIAN;;1108;2679
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;1206;ThreeLions,ItsComingHome,WorldCup,ENGTUN;Frimpon;FrimponOnline;J;;401;1502
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;20;;Kevin Egan;kev_egan;Domador de Leones;Win Column ;117;605
1,01E+18;en;02-07-18 1:13;Twitter Web Client;140;0;138;WorldCup;Khaled Beydoun;KhaledBeydoun;Rachel Roman;;31;48
1,01E+18;en;02-07-18 1:13;Twitter for Android;140;0;24;;SBS - The World Game;TheWorldGame;SPACEGUARDIAN;;1108;2679
1,01E+18;en;02-07-18 1:13;Twitter for Android;140;0;371;WorldCup,ESPRUS;Omoniyi Israel;omoissy;ONESMALLBOYLIKETHAT;Abeokuta;924;1912
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;139;0;6889;;CCFCFan;CCFCFan1927;Jols;;547;335
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;75;0;1074;WorldCup;FIFA World Cup;WorIdCupUpdates;Joel^^;Jerantut, Pahang  ;473;379
1,01E+18;en;02-07-18 1:13;Twitter for Android;130;0;1640;WorldCup;SPORF;Sporf;ersonderson;;86;333
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;2783;WorldCup;Louis Vuitton;LouisVuitton;reza Tron;;202;65
1,01E+18;en;02-07-18 1:13;Twitter for Android;99;0;5398;WorldCup,Cristiano,Ronaldo,Messi;BossLogic;Bosslogic;Aaron Hernandez;San Diego, California;153;303
1,01E+18;en;02-07-18 1:13;Twitter for Android;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;Groovy Cuzzins;trapped in my mind;593;759
1,01E+18;en;02-07-18 1:13;Twitter for Android;64;0;4371;WorldCup;HRK800 Serial No. 191 919 199;MisterHeartz;G.;;0;10
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;66;0;115;WorldCup;illusigram;illusigram;Mohamed Ashraf;Mansoura,,Mitghamr;1271;542
1,01E+18;en;02-07-18 1:13;Twitter for Android;123;0;12;WORLDCUP;Gary Whitta;garywhitta;The Trumpalogues;In a world of my own. Classy!;128;280
1,01E+18;en;02-07-18 1:13;Twitter for Android;107;0;1977;WorldCup;Squawka News;SquawkaNews;98;South Africa;1214;71
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;1417;WorldCup;ESPN Stats & Info;ESPNStatsInfo;IPE;;982;905
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;Victoria West;San Diego, Ca;394;416
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;140;0;79;;Pelé;Pele;NanthiyaP;Bangkok, Thailand;88;302
1,01E+18;en;02-07-18 1:13;Twitter for Android;80;0;5344;WorldCup;B/R Football;brfootball;Indranil;India;139;170
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;93;0;23;;Reuters Top News;Reuters;cyn_city;United States;1151;833
1,01E+18;en;02-07-18 1:13;Twitter Web Client;229;1;2;WorldCup,DFS;DraftKings,FanDuel,DFS Army;DraftKings,FanDuel,DFSArmy;The Daily Fantasy Sniper;Smithtown, NY;702;265
1,01E+18;en;02-07-18 1:13;Twitter for iPhone;80;0;18;WorldCup;Xinhua Sports;XHSports;Padam Jain;Bangkok;446;188
1,01E+18;en;02-07-18 1:13;Twitter Lite;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;jc;;45;133
1,01E+18;en;02-07-18 1:12;Twitter for Android;139;0;4299;WorldCup;SPORF;Sporf;Abdulkarim Ali;Kingdom of Bahrain;432;394
1,01E+18;en;02-07-18 1:12;Twitter for Android;83;0;0;WorldCup;;;rejith;Bengaluru;39;234
1,01E+18;en;02-07-18 1:12;Twitter for Android;140;0;445;WorldCup;Tim Howard,Coca-Cola,McDonald's;TimHowardGK,CocaCola,McDonalds;Legend Of The Fall;Argentina;766;2485
1,01E+18;en;02-07-18 1:12;Twitter for Android;140;0;1189;;SPORF;Sporf;Hanzlah;;631;1474
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;140;0;2;;Anthony Torres;AnthonyTorres93;Pitchside Soccer;Nashville, TN;83;196
1,01E+18;en;02-07-18 1:12;Twitter for Android;83;0;75;CRO,WorldCup;Footy Editor;Footy_Editor;RaFaeL;CHILL;484;271
1,01E+18;en;02-07-18 1:12;Instagram;101;0;0;worldcup,mexico,chicharo,quesepueda;;;Mayte Negrete;MEXICO CITY;523;2145
1,01E+18;en;02-07-18 1:12;Instagram;160;0;0;worldcup;;;Zocalo Restaurant;Sacramento, CA;7172;3918
1,01E+18;en;02-07-18 1:12;Twitter for Android;79;0;6546;worldcup;9GAG;9GAG;ayeeka;;226;188
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;139;0;1350;WorldCup;The Sportsman;TheSportsman;Punta Ballena Market;Punta Ballena, Maldonado, UY;149;623
1,01E+18;en;02-07-18 1:12;Twitter for Android;37;0;0;worldcup;;;Parth Shah;;88;174
1,01E+18;en;02-07-18 1:12;Twitter Lite;116;0;544;WorldCup,CRO,BeProud,CRODEN,Family,Vatreni;HNS | CFF;HNS_CFF;WESLEY HARD;Guaratingueta-Sapucaia do sul;1725;1907
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;139;0;6889;;CCFCFan;CCFCFan1927;Ollie;;153;191
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;93;0;1;WorldCup;Andres Cifuentes;ACifuentes_11;Michele Katsaris;Washington, DC;617;910
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;64;0;4371;WorldCup;HRK800 Serial No. 191 919 199;MisterHeartz;Korn Detsupha;Bangkok, Thailand;9;83
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;138;0;91;WorldCup;YourMCFC;YourMCFC;Bikalpa;Edmonton, AB, Canada;162;128
1,01E+18;en;02-07-18 1:12;Facebook;160;0;0;MEX,worldcup,mexicosoccer,soccer;;;Pitchfork Chicago;Chicago;630;343
1,01E+18;en;02-07-18 1:12;Twitter for Android;140;0;1189;;SPORF;Sporf;29DEDE;Lagos;665;615
1,01E+18;en;02-07-18 1:12;Twitter for Android;114;0;13;SPNRUS,WorldCup;safakadhim;safakadhim87;Aya Naji;;37;143
1,01E+18;en;02-07-18 1:12;Twitter for Android;101;0;291;worldcup;Cesaro,Sheamus,Rusev;WWECesaro,WWESheamus,RusevBUL;Bayley Balor;WWE is my life NXT;1161;210
1,01E+18;en;02-07-18 1:12;Twitter for Android;75;0;1074;WorldCup;FIFA World Cup;WorIdCupUpdates;Apri Sulistiyanto;Purworejo , Jawa Tengah;215;276
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;123;0;36;worldcup;Steven Goff;SoccerInsider;Arath Jauregui;El Paso, TX;280;310
1,01E+18;en;02-07-18 1:12;Twitter for Android;64;0;4371;WorldCup;HRK800 Serial No. 191 919 199;MisterHeartz;But it's my Fate;;19;228
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;74;0;1841;WorldCup;EA SPORTS FIFA;EASPORTSFIFA;Meski;Sintra Z;3188;959
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;ROB666GLO;Jalpa, Zacatecas;133;9
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;Josefa;NYC;196;588
1,01E+18;en;02-07-18 1:12;Twitter for Android;139;0;1031;WorldCup;FC Barcelona,Ivan Rakitic,HNS | CFF;FCBarcelona,ivanrakitic,HNS_CFF;Ristiya;Yogyakarta, Indonesia;227;126
1,01E+18;en;02-07-18 1:12;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;Aditya Bahar;East Celebes;396;97
1,01E+18;en;02-07-18 1:12;Twitter for Android;105;0;0;FIFAWorldCup,CRODEN,WorldCup2018,WorldCup;ABS-CBN Sports;abscbnsports;John Anthony Catubig;Biñan, Laguna, Philippines;57;82
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;140;0;195;CRO,DEN,WorldCup;Squawka Football;Squawka;Kojo Afriyie Kufuor;7ABF1B8D insta handle @marayo1;437;312
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;86;0;88;WorldCup,Ramos;Aidan Thurston;AidanThurston20;Alan;Tx;272;794
1,01E+18;en;02-07-18 1:12;Twitter for Android;245;0;0;WorldCup,CanadaDay2018,Canada;Major League Soccer;MLS;Gary Bourque;Ottawa, Ontario;129;429
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;116;0;10978;FRAARG,WorldCup;Four-eyed Edo boy™;Alex_Houseof308;Oguegbunam(II);;183;178
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;116;0;544;WorldCup,CRO,BeProud,CRODEN,Family,Vatreni;HNS | CFF;HNS_CFF;Sabina Wallace;California;29;243
1,01E+18;en;02-07-18 1:12;IFTTT;138;0;0;WorldCup,Cybersecurity,Technology;;;PCDUE.com Support IT;Milano;1518;1304
1,01E+18;en;02-07-18 1:12;Twitter for Android;144;0;30;;manutd news;manunitedmedia;ersonderson;;86;333
1,01E+18;en;02-07-18 1:12;Twitter for Android;140;0;1189;;SPORF;Sporf;ki;;1146;578
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;140;0;11;;Dan Molloy;DanTT7;Christopher Jessee;Surry, Virginia;665;1277
1,01E+18;en;02-07-18 1:12;Twitter for Android;80;0;5344;WorldCup;B/R Football;brfootball;Riska DN;;115;183
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;111;0;15;WorldCup;Soccer Memes;SoccerMemes;Jake Scheper;;62;83
1,01E+18;en;02-07-18 1:12;Twitter for Android;60;0;15;;Igbo girl;goodwoman_;Bello;Lagos, Nigeria;93;48
1,01E+18;en;02-07-18 1:12;Twitter for Android;80;0;5344;WorldCup;B/R Football;brfootball;Vamshikrishnagajula;;14;337
1,01E+18;en;02-07-18 1:12;Twitter for Android;88;0;25;byebye,WorldCup;REDSIDE;jimmypreece75;Aya Naji;;37;143
1,01E+18;en;02-07-18 1:12;Twitter Web Client;304;1;0;WorldCup,POR,ENG,CRO,DEN,Croatia,Denmark,CroatiavsDenmark,CRODEN,DANCRO,CROvsDEN,DANvsCRO,CROvDEN,Subasic,Danmark,Hrvatska;;;#URUPOR #ESPRUS #FRAARG #CRODEN #BRAMEX #SWESUI;Russia;3918;4991
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;97;0;0;WorldCup,ElTri,Mexico;;;Sydney Salgado;;205;441
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;Alex Martinez;Rancho Cucamonga, CA;130;280
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;140;0;3;WorldCup;Fergie;Furqan_Naeem;Sadiya_PLS;England;959;546
1,01E+18;en;02-07-18 1:12;Twitter for Android;99;0;5398;WorldCup,Cristiano,Ronaldo,Messi;BossLogic;Bosslogic;MUNCHiE;Tempe, Arizona;144;127
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;104;0;500;SpainVSRussia;Joe;joe1chehade;M•;;92;108
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;75;0;9;FRA,WorldCup;Football Archive;footballarsiv;Albi Oppong-Amoakoh;Accra, Ghana;359;259
1,01E+18;en;02-07-18 1:12;Twitter for Android;137;0;207;ESPRUS,WorldCup;Smart kingsley;Donkingsmart;dkss777;;23;139
1,01E+18;en;02-07-18 1:12;Twitter for Android;140;0;11;;betonchart;betonchart;sanchoos469;;1;10
1,01E+18;en;02-07-18 1:12;Twitter for Android;161;0;0;WorldCup;;;JimmyHawkins;;0;0
1,01E+18;en;02-07-18 1:12;Twitter for Android;124;0;2102;WorldCup,ESPRUS,ESP;Denizcan Grimes;MrFilmkritik;Otis;kisumu;70;117
1,01E+18;en;02-07-18 1:12;Twitter for iPhone;131;0;501;KingEric,Mufc,WorldCup;Totally Man Utd™;TotallyMUFC;Courtney Browning;;223;510
1,01E+18;en;02-07-18 1:11;Twitter Web Client;123;0;12;URUPOR,FRAARG,WorldCup;Stephen Edwards;SteveEdwardsJA;Kids on Drugs Watch Dog;Durham, NC;150;106
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;5;Brazil,Mexico;Olyseum;olyseum;Abraham;En mi mundo;353;410
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;140;0;432;;Visa_SA;Visa_SA;artistic.;Vanderbijlpark ;162;54
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;32;MfanaComedy,NoChillInMzansi,WorldCup,EskomStrike;Mans Is Comedy;MfanaComedy;Lesedi Molefe;;10;40
1,01E+18;en;02-07-18 1:11;Twitter for Android;66;0;9729;WorldCup;Troll Football;TrollFootball;El-rahim;;46;58
1,01E+18;en;02-07-18 1:11;Twitter Web Client;277;0;0;Croatia,Denmark,WorldCup;;;Aurora;Smederevo/Beograd/Herceg-Novi/Atlanta;71;189
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;64;0;4371;WorldCup;HRK800 Serial No. 191 919 199;MisterHeartz;NOW800 Serial No. 191 919 199;;96;45
1,01E+18;en;02-07-18 1:11;Twitter Web Client;140;0;576;REDTOGETHER;Belgian Red Devils,Adnan Januzaj,Shinsuke Nakamura;BelRedDevils,adnanjanuzaj,ShinsukeN;Helvetica Standard;Arctic Bay, Nunavut;67;1022
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;135;0;3817;worldcup;Simon Clancy;SiClancy;Muhammad Ikhsan;Medan;770;327
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;12;;betonchart;betonchart;sanchoos469;;1;10
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;439;;OptaJoe;OptaJoe;ersonderson;;86;333
1,01E+18;en;02-07-18 1:11;Twitter Lite;135;0;3817;worldcup;Simon Clancy;SiClancy;Ruri #almahdzhab;yogyakarta;496;44
1,01E+18;en;02-07-18 1:11;Twitter for Android;104;0;3;WorldCup;Terry Mudau;Terrimudau;Musiki Khavhagali;;29;232
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;125;0;94;WorldCup,ElTriEng;Fut Mex Nation,Oprah Winfrey;FutMexNation,Oprah;Juan Macias;Tujunga, Los Angeles;303;551
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;135;0;152;NadaNosDetiene,WorldCup;Mexican National Team;miseleccionmxEN;DXM;Chicago, IL;382;1181
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;672;URU,POR,WorldCup;Edi Cavani Official;ECavaniOfficial;Adri_° FAMILIAR;só deus sabe;135;187
1,01E+18;en;02-07-18 1:11;Twitter for Android;143;0;23;WorldCup;702,Cristiano Ronaldo;Radio702,Cristiano;raey2metsi;;97;222
1,01E+18;en;02-07-18 1:11;Twitter for Android;130;0;325;WorldCup;Devils of United;DevilsOfUnited;Aldi;Neptune. ;870;1605
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;19;MfanaComedy,SkeemSaam,EskomStrike,ptatraffic,siya2018,Russia2018,ENGvSA,WorldCup,TrumpKim;Mans Is Comedy;MfanaComedy;Lesedi Molefe;;10;40
1,01E+18;en;02-07-18 1:11;Twitter for Android;124;0;2102;WorldCup,ESPRUS,ESP;Denizcan Grimes;MrFilmkritik;greenty;;8;166
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;225;WorldCup;SB Nation;SBNation;Ari;Java;693;1014
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;Jamil_RF20;Copenhagen, Denmark;217;157
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;80;0;5344;WorldCup;B/R Football;brfootball;Oktay;Creutzwald, France;86;95
1,01E+18;en;02-07-18 1:11;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;ris;;896;786
1,01E+18;en;02-07-18 1:11;Twitter for Android;113;0;1477;WorldCup;Footy Jokes;Footy_JokesOG;ersonderson;;86;333
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;351;ESP,RUS,WorldCup;Match of the Day;BBCMOTD;Sundar Dhungana;Pokhara 17;4053;551
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;64;0;4371;WorldCup;HRK800 Serial No. 191 919 199;MisterHeartz;FrozFern;Nonthaburi,Thailand;54;44
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;139;0;4299;WorldCup;SPORF;Sporf;shamus;;241;1112
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;99;0;5398;WorldCup,Cristiano,Ronaldo,Messi;BossLogic;Bosslogic;yeon woo;Gen. Santos City, Soccsksargen;1093;889
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;131;0;0;worldcup,lateedition,dvr,bitch;;;Anerican League West;RASTA!!!2journey!!!0WISDOM!!!6;296;885
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;1189;;SPORF;Sporf;Andhika N Muflikhun;Jayapura, Jakarta;453;458
1,01E+18;en;02-07-18 1:11;Twitter for Android;132;0;17;ThisIsAfrica,Russia2018,MfanaComedy,WorldCup,FifaWorldCup2018;Mans Is Comedy;MfanaComedy;Lesedi Molefe;;10;40
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;1;WorldCup;Chamath Alwis;chamathalwis;°~Chandi Pandi~°;Sri Lanka;1501;230
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;109;0;31;worldcup;Jenny Taft;JennyTaft;Sam Cares;Wisconsin, USA;386;585
1,01E+18;en;02-07-18 1:11;Twitter for Android;144;0;31;Messi,Ronaldo,beINExpress,beINRussia,beINFWC;beIN SPORTS;beINSPORTS;Abu turki;;15;39
1,01E+18;en;02-07-18 1:11;Twitter for Android;66;0;9729;WorldCup;Troll Football;TrollFootball;bomb;saakar ;647;350
1,01E+18;en;02-07-18 1:11;Twitter for Android;139;0;2324;WorldCup;SPORF,England;Sporf,England;ersonderson;;86;333
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;139;0;647;;Mexican National Team,Oprah Winfrey;miseleccionmxEN,Oprah;daniela;;71;64
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;66;0;9729;WorldCup;Troll Football;TrollFootball;Juan Sebastián;Bogotá, Colombia;69;209
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;140;0;8;;ThaiPBS English;ThaiPBSEnglish;Aof_Tanongsak;Instagram follow:Aof_Tanongsak;456;142
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;80;0;18;WorldCup;Xinhua Sports;XHSports;lih;;250;246
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;140;0;439;;OptaJoe;OptaJoe;Namtarn Tarntawan;Samut Prakran, Thailand;127;171
1,01E+18;en;02-07-18 1:11;Facebook;235;0;0;Repost,hairandmakeup;Repost,luisa franco,Nathalia Garcia;get_repost,luisafranco3,NathyMakeupArt;Nathalia Garcia;;921;280
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;124;0;2102;WorldCup,ESPRUS,ESP;Denizcan Grimes;MrFilmkritik;babygirl lez;houston, tx;494;637
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;271;0;0;footballfling,worldcup,bloopers,outtakes,soccercoach,footballcoach,WorldCup2018,football;Catherine Pitt;Canraider;Troy Simpson;Canberra;1089;2947
1,01E+18;en;02-07-18 1:11;Twitter for Android;81;0;0;WorldCup;;;Cat Fish;Bangalore - Mumbai ;823;139
1,01E+18;en;02-07-18 1:11;Twitter for Android;66;0;9729;WorldCup;Troll Football;TrollFootball;Afiq Ismail;Earth;309;226
1,01E+18;en;02-07-18 1:11;Twitter Lite;109;0;468;WorldCup,worldcup2018;SIVIWE LUTSEKE.;lutsekeZA;NyperZA;Grahamstown, South Africa;24;256
1,01E+18;en;02-07-18 1:11;Twitter for Android;129;0;373;WorldCup,history;Marina Amaral;marinamaral2;De.Lira.;São Paulo;790;1325
1,01E+18;en;02-07-18 1:11;Twitter for Android;140;0;0;;Bruno Castro;Becastrosilva;Stefhane Flores 7/ 27;Rio Grande do Sul, Brasil;184;945
1,01E+18;en;02-07-18 1:11;Twitter for iPhone;184;0;0;CRODEN,WorldCup;Liverpool FC;LFC;Vicky Amin;Where Peter Pan lived;464;264
1,01E+18;en;02-07-18 1:10;Twitter for Android;85;0;55;ESP,RUS,worldcup;Cesaro;WWECesaro;Bayley Balor;WWE is my life NXT;1161;210
1,01E+18;en;02-07-18 1:10;Twitter for Android;127;0;17990;FRA,FRAARG,WorldCup;Zach Townsend;fussballerisch;Mr False9;Malaysia;83;1322
1,01E+18;en;02-07-18 1:10;Twitter for Android;80;0;5344;WorldCup;B/R Football;brfootball;Margaretha Panjaitan;Medan, Indonesia;306;182
1,01E+18;en;02-07-18 1:10;TweetDeck;149;1;1;WorldCup;;;World Cup;Russia;54460;648
1,01E+18;en;02-07-18 1:10;Twitter for Android;99;0;5398;WorldCup,Cristiano,Ronaldo,Messi;BossLogic;Bosslogic;ANÔNIMO;Guanambi, Bahia;190;786
1,01E+18;en;02-07-18 1:10;Twitter for Android;140;0;1274;WorldCup;Sam Matterface;sammatterface;AbangJeff;choa chu kang;537;618
1,01E+18;en;02-07-18 1:10;Twitter for Android;139;0;6889;;CCFCFan;CCFCFan1927;Grant Angus;;57;278
1,01E+18;en;02-07-18 1:10;Twitter for Android;140;0;3689;;ThePostGame,Hope Solo;ThePostGame,hopesolo;Donnell R;Philadelphia;1057;1637
